rel_time_ms,sensor,value
3100.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3100.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3100.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3200.0,Illuminance.Room518a_Ceiling,1153.33
3200.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3200.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3200.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3200.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3200.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3200.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3200.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3200.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3300.0,Illuminance.Room518a_Ceiling,1153.33
3300.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3300.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3300.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3300.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3300.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3300.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3300.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3300.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3400.0,Illuminance.Room518a_Ceiling,1153.33
3400.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3400.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3400.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3400.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3400.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3400.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3400.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3400.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3500.0,Illuminance.Room518a_Ceiling,1153.33
3500.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3500.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3500.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3500.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3500.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3500.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3500.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3500.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3600.0,Illuminance.Room518a_Ceiling,1153.33
3600.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3600.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3600.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3600.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3600.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3600.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3600.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3600.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3700.0,Illuminance.Room518a_Ceiling,1153.33
3700.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3700.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3700.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3700.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3700.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3700.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3700.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3700.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3800.0,Illuminance.Room518a_Ceiling,1153.33
3800.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3800.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3800.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3800.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3800.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3800.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3800.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3800.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
3900.0,Illuminance.Room518a_Ceiling,1153.33
3900.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
3900.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
3900.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
3900.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
3900.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
3900.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
3900.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
3900.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4000.0,Illuminance.Room518a_Ceiling,1153.33
4000.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4000.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
4000.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4000.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4000.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4000.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4000.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4000.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4100.0,Illuminance.Room518a_Ceiling,1153.33
4100.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4100.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
4100.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4100.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4100.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4100.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4100.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4100.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4200.0,Illuminance.Room518a_Ceiling,1153.33
4200.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4200.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
4200.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4200.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4200.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4200.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4200.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4200.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4300.0,Illuminance.Room518a_Ceiling,1153.33
4300.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4300.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
4300.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4300.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4300.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4300.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4300.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4300.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4400.0,Illuminance.Room518a_Ceiling,1153.33
4400.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4400.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
4400.0,TSL2_Keyboard_spec.Room518a_WP1,16121.0
4400.0,TSL2_Keyboard_spec.Room518a_WP2,5975.0
4400.0,TSL3_UpperScreen_spec.Room518a_WP1,11807.0
4400.0,TSL3_UpperScreen_spec.Room518a_WP2,6598.0
4400.0,TSL4_UpperScreen_spec.Room518a_WP1,11290.0
4400.0,TSL4_UpperScreen_spec.Room518a_WP2,10902.0
4500.0,Illuminance.Room518a_Ceiling,1153.33
4500.0,TSL1_LowerScreen_spec.Room518a_WP1,7962.0
4500.0,TSL1_LowerScreen_spec.Room518a_WP2,8474.0
