rel_time_ms,sensor,value
11526.77,sensor.arbeitsplatz_helligkeit,752.0
11627.95,sensor.arbeitsplatz_helligkeit,752.0
11729.13,sensor.arbeitsplatz_helligkeit,752.0
11830.33,sensor.arbeitsplatz_helligkeit,752.0
11931.24,sensor.arbeitsplatz_helligkeit,752.0
12032.45,sensor.arbeitsplatz_helligkeit,752.0
12133.58,sensor.arbeitsplatz_helligkeit,752.0
12234.75,sensor.arbeitsplatz_helligkeit,752.0
12335.88,sensor.arbeitsplatz_helligkeit,753.0
12437.02,sensor.arbeitsplatz_helligkeit,753.0
12538.17,sensor.arbeitsplatz_helligkeit,753.0
12639.37,sensor.arbeitsplatz_helligkeit,753.0
12740.58,sensor.arbeitsplatz_helligkeit,753.0
12841.76,sensor.arbeitsplatz_helligkeit,753.0
12942.98,sensor.arbeitsplatz_helligkeit,753.0
13044.17,sensor.arbeitsplatz_helligkeit,753.0
13145.35,sensor.arbeitsplatz_helligkeit,753.0
13246.55,sensor.arbeitsplatz_helligkeit,753.0
13347.72,sensor.arbeitsplatz_helligkeit,753.0
13448.91,sensor.arbeitsplatz_helligkeit,753.0
13550.1,sensor.arbeitsplatz_helligkeit,753.0
13651.01,sensor.arbeitsplatz_helligkeit,753.0
13752.25,sensor.arbeitsplatz_helligkeit,753.0
13853.21,sensor.arbeitsplatz_helligkeit,753.0
13954.4,sensor.arbeitsplatz_helligkeit,753.0
14055.59,sensor.arbeitsplatz_helligkeit,753.0
14156.71,sensor.arbeitsplatz_helligkeit,753.0
14257.91,sensor.arbeitsplatz_helligkeit,753.0
14358.23,sensor.arbeitsplatz_helligkeit,753.0
14458.87,sensor.arbeitsplatz_helligkeit,753.0
14560.05,sensor.arbeitsplatz_helligkeit,753.0
14661.23,sensor.arbeitsplatz_helligkeit,753.0
14762.04,sensor.arbeitsplatz_helligkeit,753.0
14863.23,sensor.arbeitsplatz_helligkeit,753.0
14964.41,sensor.arbeitsplatz_helligkeit,753.0
15065.28,sensor.arbeitsplatz_helligkeit,753.0
15165.9,sensor.arbeitsplatz_helligkeit,753.0
15267.1,sensor.arbeitsplatz_helligkeit,753.0
15368.25,sensor.arbeitsplatz_helligkeit,753.0
15469.35,sensor.arbeitsplatz_helligkeit,753.0
15570.43,sensor.arbeitsplatz_helligkeit,753.0
15671.49,sensor.arbeitsplatz_helligkeit,753.0
15772.63,sensor.arbeitsplatz_helligkeit,753.0
15880.26,sensor.arbeitsplatz_helligkeit,753.0
15981.34,sensor.arbeitsplatz_helligkeit,753.0
16082.4,sensor.arbeitsplatz_helligkeit,753.0
16183.45,sensor.arbeitsplatz_helligkeit,753.0
16284.5,sensor.arbeitsplatz_helligkeit,753.0
16385.58,sensor.arbeitsplatz_helligkeit,753.0
16486.7,sensor.arbeitsplatz_helligkeit,753.0
16587.84,sensor.arbeitsplatz_helligkeit,753.0
16689.04,sensor.arbeitsplatz_helligkeit,753.0
16789.79,sensor.arbeitsplatz_helligkeit,753.0
16890.91,sensor.arbeitsplatz_helligkeit,753.0
16992.09,sensor.arbeitsplatz_helligkeit,753.0
17093.26,sensor.arbeitsplatz_helligkeit,753.0
17194.43,sensor.arbeitsplatz_helligkeit,753.0
17295.61,sensor.arbeitsplatz_helligkeit,753.0
17396.78,sensor.arbeitsplatz_helligkeit,753.0
17497.76,sensor.arbeitsplatz_helligkeit,753.0
17598.96,sensor.arbeitsplatz_helligkeit,753.0
17700.12,sensor.arbeitsplatz_helligkeit,753.0
17801.28,sensor.arbeitsplatz_helligkeit,753.0
17902.45,sensor.arbeitsplatz_helligkeit,753.0
18002.81,sensor.arbeitsplatz_helligkeit,753.0
18103.25,sensor.arbeitsplatz_helligkeit,753.0
18204.42,sensor.arbeitsplatz_helligkeit,753.0
18305.6,sensor.arbeitsplatz_helligkeit,753.0
18406.73,sensor.arbeitsplatz_helligkeit,753.0
18507.02,sensor.arbeitsplatz_helligkeit,753.0
18608.17,sensor.arbeitsplatz_helligkeit,753.0
18708.42,sensor.arbeitsplatz_helligkeit,753.0
18809.62,sensor.arbeitsplatz_helligkeit,753.0
18910.75,sensor.arbeitsplatz_helligkeit,753.0
19011.84,sensor.arbeitsplatz_helligkeit,753.0
19112.29,sensor.arbeitsplatz_helligkeit,753.0
19212.41,sensor.arbeitsplatz_helligkeit,753.0
19313.0,sensor.arbeitsplatz_helligkeit,753.0
19414.08,sensor.arbeitsplatz_helligkeit,753.0
19515.09,sensor.arbeitsplatz_helligkeit,753.0
19615.72,sensor.arbeitsplatz_helligkeit,753.0
19716.83,sensor.arbeitsplatz_helligkeit,753.0
19817.93,sensor.arbeitsplatz_helligkeit,753.0
19918.5,sensor.arbeitsplatz_helligkeit,753.0
20019.2,sensor.arbeitsplatz_helligkeit,753.0
20119.6,sensor.arbeitsplatz_helligkeit,753.0
20220.65,sensor.arbeitsplatz_helligkeit,753.0
20320.92,sensor.arbeitsplatz_helligkeit,753.0
20421.96,sensor.arbeitsplatz_helligkeit,753.0
20522.77,sensor.arbeitsplatz_helligkeit,753.0
20623.9,sensor.arbeitsplatz_helligkeit,753.0
20725.03,sensor.arbeitsplatz_helligkeit,753.0
20826.19,sensor.arbeitsplatz_helligkeit,753.0
20927.36,sensor.arbeitsplatz_helligkeit,753.0
21028.47,sensor.arbeitsplatz_helligkeit,753.0
21128.97,sensor.arbeitsplatz_helligkeit,753.0
21230.13,sensor.arbeitsplatz_helligkeit,753.0
21330.41,sensor.arbeitsplatz_helligkeit,753.0
21430.58,sensor.arbeitsplatz_helligkeit,753.0
21531.57,sensor.arbeitsplatz_helligkeit,753.0
21632.74,sensor.arbeitsplatz_helligkeit,753.0
21733.97,sensor.arbeitsplatz_helligkeit,753.0
21835.16,sensor.arbeitsplatz_helligkeit,753.0
21935.37,sensor.arbeitsplatz_helligkeit,753.0
22036.54,sensor.arbeitsplatz_helligkeit,753.0
22137.72,sensor.arbeitsplatz_helligkeit,753.0
22238.93,sensor.arbeitsplatz_helligkeit,753.0
22340.12,sensor.arbeitsplatz_helligkeit,753.0
22441.33,sensor.arbeitsplatz_helligkeit,753.0
22542.43,sensor.arbeitsplatz_helligkeit,753.0
22643.6,sensor.arbeitsplatz_helligkeit,753.0
22744.77,sensor.arbeitsplatz_helligkeit,753.0
22845.87,sensor.arbeitsplatz_helligkeit,753.0
22946.96,sensor.arbeitsplatz_helligkeit,753.0
23048.05,sensor.arbeitsplatz_helligkeit,753.0
23148.41,sensor.arbeitsplatz_helligkeit,753.0
