rel_time_ms,sensor,value
4740.51,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
4840.73,Illuminance.Room518a_Ceiling,184.17
4840.73,TSL1_LowerScreen_spec.Room518a_WP1,685.0
4840.73,TSL1_LowerScreen_spec.Room518a_WP2,873.0
4840.73,TSL2_Keyboard_spec.Room518a_WP1,1455.0
4840.73,TSL2_Keyboard_spec.Room518a_WP2,792.0
4840.73,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
4840.73,TSL3_UpperScreen_spec.Room518a_WP2,696.0
4840.73,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
4840.73,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
4941.34,Illuminance.Room518a_Ceiling,184.17
4941.34,TSL1_LowerScreen_spec.Room518a_WP1,685.0
4941.34,TSL1_LowerScreen_spec.Room518a_WP2,873.0
4941.34,TSL2_Keyboard_spec.Room518a_WP1,1455.0
4941.34,TSL2_Keyboard_spec.Room518a_WP2,792.0
4941.34,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
4941.34,TSL3_UpperScreen_spec.Room518a_WP2,696.0
4941.34,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
4941.34,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5042.56,Illuminance.Room518a_Ceiling,184.17
5042.56,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5042.56,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5042.56,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5042.56,TSL2_Keyboard_spec.Room518a_WP2,792.0
5042.56,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5042.56,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5042.56,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5042.56,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5143.68,Illuminance.Room518a_Ceiling,184.17
5143.68,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5143.68,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5143.68,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5143.68,TSL2_Keyboard_spec.Room518a_WP2,792.0
5143.68,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5143.68,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5143.68,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5143.68,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5244.86,Illuminance.Room518a_Ceiling,184.17
5244.86,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5244.86,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5244.86,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5244.86,TSL2_Keyboard_spec.Room518a_WP2,792.0
5244.86,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5244.86,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5244.86,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5244.86,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5346.01,Illuminance.Room518a_Ceiling,184.17
5346.01,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5346.01,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5346.01,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5346.01,TSL2_Keyboard_spec.Room518a_WP2,792.0
5346.01,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5346.01,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5346.01,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5346.01,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5446.7,Illuminance.Room518a_Ceiling,184.17
5446.7,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5446.7,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5446.7,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5446.7,TSL2_Keyboard_spec.Room518a_WP2,792.0
5446.7,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5446.7,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5446.7,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5446.7,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5547.89,Illuminance.Room518a_Ceiling,184.17
5547.89,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5547.89,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5547.89,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5547.89,TSL2_Keyboard_spec.Room518a_WP2,792.0
5547.89,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5547.89,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5547.89,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5547.89,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5649.1,Illuminance.Room518a_Ceiling,184.17
5649.1,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5649.1,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5649.1,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5649.1,TSL2_Keyboard_spec.Room518a_WP2,792.0
5649.1,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5649.1,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5649.1,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5649.1,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5750.22,Illuminance.Room518a_Ceiling,184.17
5750.22,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5750.22,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5750.22,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5750.22,TSL2_Keyboard_spec.Room518a_WP2,792.0
5750.22,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5750.22,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5750.22,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5750.22,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5850.8,Illuminance.Room518a_Ceiling,184.17
5850.8,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5850.8,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5850.8,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5850.8,TSL2_Keyboard_spec.Room518a_WP2,792.0
5850.8,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5850.8,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5850.8,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5850.8,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
5951.97,Illuminance.Room518a_Ceiling,184.17
5951.97,TSL1_LowerScreen_spec.Room518a_WP1,685.0
5951.97,TSL1_LowerScreen_spec.Room518a_WP2,873.0
5951.97,TSL2_Keyboard_spec.Room518a_WP1,1455.0
5951.97,TSL2_Keyboard_spec.Room518a_WP2,792.0
5951.97,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
5951.97,TSL3_UpperScreen_spec.Room518a_WP2,696.0
5951.97,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
5951.97,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6052.4,Illuminance.Room518a_Ceiling,184.17
6052.4,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6052.4,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6052.4,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6052.4,TSL2_Keyboard_spec.Room518a_WP2,792.0
6052.4,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6052.4,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6052.4,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6052.4,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6153.53,Illuminance.Room518a_Ceiling,184.17
6153.53,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6153.53,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6153.53,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6153.53,TSL2_Keyboard_spec.Room518a_WP2,792.0
6153.53,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6153.53,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6153.53,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6153.53,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6254.7,Illuminance.Room518a_Ceiling,184.17
6254.7,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6254.7,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6254.7,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6254.7,TSL2_Keyboard_spec.Room518a_WP2,792.0
6254.7,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6254.7,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6254.7,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6254.7,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6355.89,Illuminance.Room518a_Ceiling,184.17
6355.89,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6355.89,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6355.89,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6355.89,TSL2_Keyboard_spec.Room518a_WP2,792.0
6355.89,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6355.89,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6355.89,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6355.89,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6457.07,Illuminance.Room518a_Ceiling,184.17
6457.07,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6457.07,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6457.07,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6457.07,TSL2_Keyboard_spec.Room518a_WP2,792.0
6457.07,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6457.07,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6457.07,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6457.07,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6557.94,Illuminance.Room518a_Ceiling,184.17
6557.94,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6557.94,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6557.94,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6557.94,TSL2_Keyboard_spec.Room518a_WP2,792.0
6557.94,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6557.94,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6557.94,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6557.94,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6658.16,Illuminance.Room518a_Ceiling,184.17
6658.16,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6658.16,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6658.16,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6658.16,TSL2_Keyboard_spec.Room518a_WP2,792.0
6658.16,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6658.16,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6658.16,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6658.16,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6759.24,Illuminance.Room518a_Ceiling,184.17
6759.24,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6759.24,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6759.24,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6759.24,TSL2_Keyboard_spec.Room518a_WP2,792.0
6759.24,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6759.24,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6759.24,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6759.24,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6860.45,Illuminance.Room518a_Ceiling,184.17
6860.45,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6860.45,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6860.45,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6860.45,TSL2_Keyboard_spec.Room518a_WP2,792.0
6860.45,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6860.45,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6860.45,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6860.45,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
6961.65,Illuminance.Room518a_Ceiling,184.17
6961.65,TSL1_LowerScreen_spec.Room518a_WP1,685.0
6961.65,TSL1_LowerScreen_spec.Room518a_WP2,873.0
6961.65,TSL2_Keyboard_spec.Room518a_WP1,1455.0
6961.65,TSL2_Keyboard_spec.Room518a_WP2,792.0
6961.65,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
6961.65,TSL3_UpperScreen_spec.Room518a_WP2,696.0
6961.65,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
6961.65,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7062.85,Illuminance.Room518a_Ceiling,184.17
7062.85,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7062.85,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7062.85,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7062.85,TSL2_Keyboard_spec.Room518a_WP2,792.0
7062.85,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7062.85,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7062.85,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7062.85,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7164.05,Illuminance.Room518a_Ceiling,184.17
7164.05,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7164.05,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7164.05,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7164.05,TSL2_Keyboard_spec.Room518a_WP2,792.0
7164.05,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7164.05,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7164.05,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7164.05,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7265.26,Illuminance.Room518a_Ceiling,184.17
7265.26,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7265.26,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7265.26,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7265.26,TSL2_Keyboard_spec.Room518a_WP2,792.0
7265.26,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7265.26,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7265.26,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7265.26,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7366.46,Illuminance.Room518a_Ceiling,184.17
7366.46,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7366.46,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7366.46,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7366.46,TSL2_Keyboard_spec.Room518a_WP2,792.0
7366.46,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7366.46,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7366.46,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7366.46,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7466.73,Illuminance.Room518a_Ceiling,184.17
7466.73,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7466.73,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7466.73,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7466.73,TSL2_Keyboard_spec.Room518a_WP2,792.0
7466.73,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7466.73,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7466.73,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7466.73,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7567.12,Illuminance.Room518a_Ceiling,184.17
7567.12,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7567.12,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7567.12,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7567.12,TSL2_Keyboard_spec.Room518a_WP2,792.0
7567.12,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7567.12,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7567.12,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7567.12,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7668.31,Illuminance.Room518a_Ceiling,184.17
7668.31,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7668.31,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7668.31,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7668.31,TSL2_Keyboard_spec.Room518a_WP2,792.0
7668.31,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7668.31,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7668.31,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7668.31,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7769.48,Illuminance.Room518a_Ceiling,184.17
7769.48,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7769.48,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7769.48,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7769.48,TSL2_Keyboard_spec.Room518a_WP2,792.0
7769.48,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7769.48,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7769.48,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7769.48,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7870.65,Illuminance.Room518a_Ceiling,184.17
7870.65,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7870.65,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7870.65,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7870.65,TSL2_Keyboard_spec.Room518a_WP2,792.0
7870.65,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7870.65,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7870.65,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7870.65,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
7971.77,Illuminance.Room518a_Ceiling,184.17
7971.77,TSL1_LowerScreen_spec.Room518a_WP1,685.0
7971.77,TSL1_LowerScreen_spec.Room518a_WP2,873.0
7971.77,TSL2_Keyboard_spec.Room518a_WP1,1455.0
7971.77,TSL2_Keyboard_spec.Room518a_WP2,792.0
7971.77,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
7971.77,TSL3_UpperScreen_spec.Room518a_WP2,696.0
7971.77,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
7971.77,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8072.91,Illuminance.Room518a_Ceiling,184.17
8072.91,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8072.91,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8072.91,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8072.91,TSL2_Keyboard_spec.Room518a_WP2,792.0
8072.91,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8072.91,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8072.91,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8072.91,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8174.07,Illuminance.Room518a_Ceiling,184.17
8174.07,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8174.07,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8174.07,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8174.07,TSL2_Keyboard_spec.Room518a_WP2,792.0
8174.07,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8174.07,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8174.07,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8174.07,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8274.55,Illuminance.Room518a_Ceiling,184.17
8274.55,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8274.55,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8274.55,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8274.55,TSL2_Keyboard_spec.Room518a_WP2,792.0
8274.55,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8274.55,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8274.55,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8274.55,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8375.76,Illuminance.Room518a_Ceiling,184.17
8375.76,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8375.76,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8375.76,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8375.76,TSL2_Keyboard_spec.Room518a_WP2,792.0
8375.76,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8375.76,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8375.76,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8375.76,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8476.71,Illuminance.Room518a_Ceiling,184.17
8476.71,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8476.71,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8476.71,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8476.71,TSL2_Keyboard_spec.Room518a_WP2,792.0
8476.71,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8476.71,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8476.71,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8476.71,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8577.91,Illuminance.Room518a_Ceiling,184.17
8577.91,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8577.91,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8577.91,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8577.91,TSL2_Keyboard_spec.Room518a_WP2,792.0
8577.91,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8577.91,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8577.91,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8577.91,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8679.11,Illuminance.Room518a_Ceiling,184.17
8679.11,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8679.11,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8679.11,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8679.11,TSL2_Keyboard_spec.Room518a_WP2,792.0
8679.11,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8679.11,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8679.11,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8679.11,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8780.3,Illuminance.Room518a_Ceiling,184.17
8780.3,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8780.3,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8780.3,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8780.3,TSL2_Keyboard_spec.Room518a_WP2,792.0
8780.3,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8780.3,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8780.3,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8780.3,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8881.5,Illuminance.Room518a_Ceiling,184.17
8881.5,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8881.5,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8881.5,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8881.5,TSL2_Keyboard_spec.Room518a_WP2,792.0
8881.5,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8881.5,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8881.5,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8881.5,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
8982.37,Illuminance.Room518a_Ceiling,184.17
8982.37,TSL1_LowerScreen_spec.Room518a_WP1,685.0
8982.37,TSL1_LowerScreen_spec.Room518a_WP2,873.0
8982.37,TSL2_Keyboard_spec.Room518a_WP1,1455.0
8982.37,TSL2_Keyboard_spec.Room518a_WP2,792.0
8982.37,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
8982.37,TSL3_UpperScreen_spec.Room518a_WP2,696.0
8982.37,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
8982.37,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9083.77,Illuminance.Room518a_Ceiling,196.67
9083.77,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9083.77,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9083.77,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9083.77,TSL2_Keyboard_spec.Room518a_WP2,792.0
9083.77,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9083.77,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9083.77,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9083.77,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9184.47,Illuminance.Room518a_Ceiling,196.67
9184.47,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9184.47,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9184.47,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9184.47,TSL2_Keyboard_spec.Room518a_WP2,792.0
9184.47,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9184.47,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9184.47,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9184.47,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9285.65,Illuminance.Room518a_Ceiling,196.67
9285.65,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9285.65,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9285.65,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9285.65,TSL2_Keyboard_spec.Room518a_WP2,792.0
9285.65,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9285.65,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9285.65,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9285.65,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9385.94,Illuminance.Room518a_Ceiling,196.67
9385.94,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9385.94,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9385.94,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9385.94,TSL2_Keyboard_spec.Room518a_WP2,792.0
9385.94,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9385.94,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9385.94,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9385.94,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9487.13,Illuminance.Room518a_Ceiling,196.67
9487.13,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9487.13,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9487.13,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9487.13,TSL2_Keyboard_spec.Room518a_WP2,792.0
9487.13,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9487.13,TSL3_UpperScreen_spec.Room518a_WP2,696.0
9487.13,TSL4_UpperScreen_spec.Room518a_WP1,1422.0
9487.13,TSL4_UpperScreen_spec.Room518a_WP2,1275.0
9588.35,Illuminance.Room518a_Ceiling,196.67
9588.35,TSL1_LowerScreen_spec.Room518a_WP1,685.0
9588.35,TSL1_LowerScreen_spec.Room518a_WP2,873.0
9588.35,TSL2_Keyboard_spec.Room518a_WP1,1455.0
9588.35,TSL2_Keyboard_spec.Room518a_WP2,792.0
9588.35,TSL3_UpperScreen_spec.Room518a_WP1,1607.0
9588.35,TSL3_UpperScreen_spec.Room518a_WP2,696.0
